"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Jan 18, 02:00 am",-0.00181156,-1,85.4163,0.29554
"Jan 18, 03:00 am",-0.00163076,-1,77.3654,0.29554
"Jan 18, 04:00 am",-0.00145337,-1,70.1665,0.29554
"Jan 18, 05:00 am",-0.00132246,-1,63.6913,0.29554
"Jan 18, 06:00 am",-0.00118756,-1,57.8543,0.29554
"Jan 18, 07:00 am",-0.00102877,-1,52.7381,0.29554
"Jan 18, 08:00 am",0.022528,-1,111.786,0.29554
"Jan 18, 09:00 am",0.549618,0.0788083,258.607,0.608649
"Jan 18, 10:00 am",1.04338,0.866076,269.965,0.658815
"Jan 18, 11:00 am",1.02504,0.624196,269.965,0.85743
"Jan 18, 12:00 pm",1.01554,0.623391,269.965,0.850398
"Jan 18, 01:00 pm",1.0333,0.623532,269.965,0.865115
"Jan 18, 02:00 pm",1.04428,0.623764,269.965,0.874039
"Jan 18, 03:00 pm",0.849302,0.624343,269.965,0.710238
"Jan 18, 04:00 pm",0.31525,0.543732,269.965,0.29554
"Jan 18, 05:00 pm",0.0112588,-1,238.148,0.29554
"Jan 18, 06:00 pm",-0.00898672,-1,211.293,0.29554
"Jan 18, 07:00 pm",-0.00508827,-1,184.591,0.29554
"Jan 18, 08:00 pm",-0.00426109,-1,163.695,0.29554
"Jan 18, 09:00 pm",-0.00361673,-1,145.578,0.29554
"Jan 18, 10:00 pm",-0.00308364,-1,130.115,0.29554
"Jan 18, 11:00 pm",-0.00269408,-1,116.67,0.29554
"Jan 19, 12:00 am",-0.00234549,-1,104.915,0.29554
"Jan 19, 01:00 am",-0.00205731,-1,94.6308,0.29554
"Jan 19, 02:00 am",-0.00183977,-1,85.5122,0.29554
"Jan 19, 03:00 am",-0.00165493,-1,77.334,0.29554
"Jan 19, 04:00 am",-0.00147402,-1,70.0282,0.29554
"Jan 19, 05:00 am",-0.00131855,-1,63.5218,0.29554
"Jan 19, 06:00 am",-0.00116293,-1,57.7641,0.29554
"Jan 19, 07:00 am",-0.00102793,-1,52.7019,0.29554
"Jan 19, 08:00 am",0.0249525,-1,118.224,0.29554
"Jan 19, 09:00 am",0.632697,0.418172,269.965,0.664155
"Jan 19, 10:00 am",1.11052,0.62417,269.965,0.928993
"Jan 19, 11:00 am",1.08887,0.624373,269.965,0.910629
"Jan 19, 12:00 pm",1.08031,0.624298,269.965,0.903561
"Jan 19, 01:00 pm",1.0997,0.624417,269.965,0.919634
"Jan 19, 02:00 pm",1.10603,0.624463,269.965,0.924874
"Jan 19, 03:00 pm",0.912109,0.624421,269.965,0.7627
"Jan 19, 04:00 pm",0.364738,0.622973,269.965,0.305517
"Jan 19, 05:00 pm",0.0115795,-1,238.378,0.29554
"Jan 19, 06:00 pm",-0.00898286,-1,211.534,0.29554
"Jan 19, 07:00 pm",-0.005099,-1,184.823,0.29554
"Jan 19, 08:00 pm",-0.00430037,-1,163.807,0.29554
"Jan 19, 09:00 pm",-0.00364839,-1,145.522,0.29554
"Jan 19, 10:00 pm",-0.00310868,-1,129.927,0.29554
"Jan 19, 11:00 pm",-0.0026875,-1,116.449,0.29554
"Jan 20, 12:00 am",-0.00233995,-1,104.725,0.29554
"Jan 20, 01:00 am",-0.0020528,-1,94.4633,0.29554
"Jan 20, 02:00 am",-0.00181196,-1,85.4317,0.29554
"Jan 20, 03:00 am",-0.0016311,-1,77.379,0.29554
"Jan 20, 04:00 am",-0.00145367,-1,70.1786,0.29554
"Jan 20, 05:00 am",-0.00130092,-1,63.7635,0.29554
"Jan 20, 06:00 am",-0.0011688,-1,58.0252,0.29554
"Jan 20, 07:00 am",-0.00103308,-1,52.9349,0.29554
"Jan 20, 08:00 am",0.025242,-1,119.214,0.29554
"Jan 20, 09:00 am",0.637489,0.422584,269.965,0.665968
"Jan 20, 10:00 am",1.11074,0.624189,269.965,0.929161
"Jan 20, 11:00 am",1.08672,0.624369,269.965,0.908835
"Jan 20, 12:00 pm",1.07762,0.624285,269.965,0.901325
"Jan 20, 01:00 pm",1.08859,0.624352,269.965,0.910423
"Jan 20, 02:00 pm",0.584531,0.624319,269.965,0.488782
"Jan 20, 03:00 pm",0.872531,0.62358,269.965,0.730418
"Jan 20, 04:00 pm",0.149341,0.193885,269.965,0.29554
"Jan 20, 05:00 pm",0.0100039,-1,237.25,0.29554
"Jan 20, 06:00 pm",-0.00929547,-1,209.257,0.29554
"Jan 20, 07:00 pm",-0.00484647,-1,182.861,0.29554
"Jan 20, 08:00 pm",-0.00419279,-1,162.614,0.29554
"Jan 20, 09:00 pm",-0.00358615,-1,144.674,0.29554
"Jan 20, 10:00 pm",-0.00305758,-1,129.342,0.29554
"Jan 20, 11:00 pm",-0.00267398,-1,115.999,0.29554
"Jan 21, 12:00 am",-0.00232861,-1,104.329,0.29554
"Jan 21, 01:00 am",-0.00204331,-1,94.1168,0.29554
"Jan 21, 02:00 am",-0.00180401,-1,85.1258,0.29554
"Jan 21, 03:00 am",-0.00160122,-1,77.1728,0.29554
"Jan 21, 04:00 am",-0.00145031,-1,70.0445,0.29554
"Jan 21, 05:00 am",-0.00129816,-1,63.6414,0.29554
"Jan 21, 06:00 am",-0.00114518,-1,57.9757,0.29554
"Jan 21, 07:00 am",-0.00101255,-1,52.993,0.29554
"Jan 21, 08:00 am",0.00609684,-1,67.6434,0.29554
"Jan 21, 09:00 am",0.433858,0.283671,269.965,0.43815
"Jan 21, 10:00 am",1.11593,0.624356,269.965,0.933289
"Jan 21, 11:00 am",1.08194,0.624329,269.965,0.904885
"Jan 21, 12:00 pm",1.08036,0.624286,269.965,0.903617
"Jan 21, 01:00 pm",1.09386,0.624389,269.965,0.914782
"Jan 21, 02:00 pm",1.10243,0.624438,269.965,0.921891
"Jan 21, 03:00 pm",0.905332,0.623376,269.965,0.758094
"Jan 21, 04:00 pm",0.378052,0.623661,269.965,0.316378
"Jan 21, 05:00 pm",0.0119118,-1,238.615,0.29554
"Jan 21, 06:00 pm",-0.00898137,-1,211.776,0.29554
"Jan 21, 07:00 pm",-0.00500561,-1,185.332,0.29554
"Jan 21, 08:00 pm",-0.00419512,-1,164.809,0.29554
"Jan 21, 09:00 pm",-0.0035664,-1,146.968,0.29554
"Jan 21, 10:00 pm",-0.00307081,-1,131.652,0.29554
"Jan 21, 11:00 pm",-0.00265659,-1,118.342,0.29554
"Jan 22, 12:00 am",-0.00231415,-1,106.76,0.29554
"Jan 22, 01:00 am",-0.00203117,-1,96.6171,0.29554
"Jan 22, 02:00 am",-0.00179359,-1,87.6854,0.29554
"Jan 22, 03:00 am",-0.00159229,-1,79.7827,0.29554
"Jan 22, 04:00 am",-0.00142024,-1,72.7604,0.29554
"Jan 22, 05:00 am",-0.00129375,-1,66.4356,0.29554
"Jan 22, 06:00 am",-0.00116254,-1,60.7299,0.29554
"Jan 22, 07:00 am",-0.0010071,-1,55.7276,0.29554
"Jan 22, 08:00 am",0.0237165,-1,117.941,0.29554
"Jan 22, 09:00 am",0.592923,0.0807857,266.198,0.635723
"Jan 22, 10:00 am",1.08738,0.624094,269.965,0.909727
"Jan 22, 11:00 am",1.06603,0.624152,269.965,0.891788
"Jan 22, 12:00 pm",1.06646,0.624136,269.965,0.892164
"Jan 22, 01:00 pm",1.07321,0.624211,269.965,0.897727
"Jan 22, 02:00 pm",1.07648,0.624244,269.965,0.900423
"Jan 22, 03:00 pm",0.884371,0.623836,269.965,0.740078
"Jan 22, 04:00 pm",0.0990698,0.0878791,269.965,0.29554
"Jan 22, 05:00 pm",0.00907757,-1,236.586,0.29554
"Jan 22, 06:00 pm",-0.00941198,-1,207.941,0.29554
"Jan 22, 07:00 pm",-0.00458524,-1,182.389,0.29554
"Jan 22, 08:00 pm",-0.00404736,-1,162.976,0.29554
"Jan 22, 09:00 pm",-0.00345452,-1,145.691,0.29554
"Jan 22, 10:00 pm",-0.00298177,-1,130.841,0.29554
"Jan 22, 11:00 pm",-0.00261191,-1,117.826,0.29554
"Jan 23, 12:00 am",-0.00227686,-1,106.434,0.29554
"Jan 23, 01:00 am",-0.00200002,-1,96.4526,0.29554
"Jan 23, 02:00 am",-0.00176729,-1,87.6572,0.29554
"Jan 23, 03:00 am",-0.00156985,-1,79.8708,0.29554
"Jan 23, 04:00 am",-0.00140097,-1,72.9484,0.29554
"Jan 23, 05:00 am",-0.0012554,-1,66.7709,0.29554
"Jan 23, 06:00 am",-0.00112913,-1,61.2396,0.29554
"Jan 23, 07:00 am",-0.000998536,-1,56.3295,0.29554
"Jan 23, 08:00 am",-0.000845006,-1,52.1172,0.29554
"Jan 23, 09:00 am",0.0393149,-1,155.428,0.29554
"Jan 23, 10:00 am",0.395755,0.524068,269.965,0.382272
"Jan 23, 11:00 am",0.415843,0.622807,269.965,0.34841
"Jan 23, 12:00 pm",1.06339,0.623616,269.965,0.890216
"Jan 23, 01:00 pm",0.26523,0.438257,269.965,0.29554
"Jan 23, 02:00 pm",0.013143,-1,239.494,0.29554
"Jan 23, 03:00 pm",-0.00598159,-1,220.512,0.29554
"Jan 23, 04:00 pm",-0.00404774,-1,202.832,0.29554
"Jan 23, 05:00 pm",-0.00479219,-1,182.677,0.29554
"Jan 23, 06:00 pm",-0.0040556,-1,162.398,0.29554
"Jan 23, 07:00 pm",-0.00345894,-1,145.209,0.29554
"Jan 23, 08:00 pm",-0.00297092,-1,130.338,0.29554
"Jan 23, 09:00 pm",-0.00259736,-1,117.394,0.29554
"Jan 23, 10:00 pm",-0.00226649,-1,106.056,0.29554
"Jan 23, 11:00 pm",-0.00199098,-1,96.1205,0.29554
"Jan 24, 12:00 am",-0.00178345,-1,87.2974,0.29554
"Jan 24, 01:00 am",-0.00158371,-1,79.4364,0.29554
"Jan 24, 02:00 am",-0.0014128,-1,72.4524,0.29554
"Jan 24, 03:00 am",-0.0012657,-1,66.2213,0.29554
"Jan 24, 04:00 am",-0.00113808,-1,60.6434,0.29554
"Jan 24, 05:00 am",-0.00102679,-1,55.635,0.29554
"Jan 24, 06:00 am",-0.000929222,-1,51.1256,0.29554
"Jan 24, 07:00 am",-0.000823716,-1,47.1107,0.29554
"Jan 24, 08:00 am",0.0243475,-1,111.502,0.29554
"Jan 24, 09:00 am",0.531591,0.0785043,259.295,0.590229
"Jan 24, 10:00 am",0.400743,0.623733,269.965,0.335338
"Jan 24, 11:00 am",0.0199481,-1,244.325,0.29554
"Jan 24, 12:00 pm",0.258069,0.438775,269.965,0.29757
"Jan 24, 01:00 pm",0.0203763,-1,244.628,0.29554
"Jan 24, 02:00 pm",0.990587,0.584888,269.965,0.8728
"Jan 24, 03:00 pm",0.0164409,-1,241.841,0.29554
"Jan 24, 04:00 pm",0.0310398,-0.813235,259.73,0.29554
"Jan 24, 05:00 pm",0.0110789,-1,238.02,0.29554
"Jan 24, 06:00 pm",-0.00905887,-1,210.867,0.29554
"Jan 24, 07:00 pm",-0.00485345,-1,184.748,0.29554
"Jan 24, 08:00 pm",-0.00415708,-1,164.63,0.29554
"Jan 24, 09:00 pm",-0.00353305,-1,146.934,0.29554
"Jan 24, 10:00 pm",-0.00304274,-1,131.767,0.29554
"Jan 24, 11:00 pm",-0.00263445,-1,118.575,0.29554
"Jan 25, 12:00 am",-0.00229557,-1,107.09,0.29554
"Jan 25, 01:00 am",-0.00201567,-1,97.0288,0.29554
"Jan 25, 02:00 am",-0.00178046,-1,88.1662,0.29554
"Jan 25, 03:00 am",-0.00158109,-1,80.3223,0.29554
"Jan 25, 04:00 am",-0.00138843,-1,73.4129,0.29554
"Jan 25, 05:00 am",-0.00126604,-1,67.2335,0.29554
"Jan 25, 06:00 am",-0.0011385,-1,61.6523,0.29554
"Jan 25, 07:00 am",-0.00100658,-1,56.701,0.29554
"Jan 25, 08:00 am",0.0250499,-1,122.443,0.29554
"Jan 25, 09:00 am",0.623684,0.424273,269.965,0.652094
"Jan 25, 10:00 am",1.11203,0.624239,269.965,0.930172
"Jan 25, 11:00 am",1.09711,0.624439,269.965,0.917442
"Jan 25, 12:00 pm",1.10965,0.624487,269.965,0.927877
"Jan 25, 01:00 pm",1.12058,0.623584,269.965,0.938153
"Jan 25, 02:00 pm",1.1311,0.6238,269.965,0.946694
"Jan 25, 03:00 pm",0.81768,0.624077,269.965,0.684028
"Jan 25, 04:00 pm",0.456725,0.623611,269.965,0.382255
"Jan 25, 05:00 pm",0.0137097,-1,239.898,0.29554
"Jan 25, 06:00 pm",-0.00900832,-1,212.966,0.29554
"Jan 25, 07:00 pm",-0.00491906,-1,186.793,0.29554
"Jan 25, 08:00 pm",-0.00412109,-1,166.711,0.29554
"Jan 25, 09:00 pm",-0.00354276,-1,149.09,0.29554
"Jan 25, 10:00 pm",-0.00302138,-1,133.974,0.29554
"Jan 25, 11:00 pm",-0.00264321,-1,120.817,0.29554
"Jan 26, 12:00 am",-0.00230305,-1,109.299,0.29554
"Jan 26, 01:00 am",-0.00204634,-1,99.1442,0.29554
"Jan 26, 02:00 am",-0.0018544,-1,90.0143,0.29554
"Jan 26, 03:00 am",-0.00166729,-1,81.7775,0.29554
"Jan 26, 04:00 am",-0.00148449,-1,74.4234,0.29554
"Jan 26, 05:00 am",-0.00132755,-1,67.8748,0.29554
"Jan 26, 06:00 am",-0.00119186,-1,62.0208,0.29554
"Jan 26, 07:00 am",-0.00103252,-1,56.8876,0.29554
"Jan 26, 08:00 am",-0.000411187,-1,53.7878,0.29554
"Jan 26, 09:00 am",0.024132,-1,118.448,0.29554
"Jan 26, 10:00 am",0.391648,0.336768,269.965,0.481159
"Jan 26, 11:00 am",0.628756,0.623006,269.965,0.526701
"Jan 26, 12:00 pm",0.652317,0.624799,269.965,0.545129
"Jan 26, 01:00 pm",0.387557,0.622934,269.965,0.324651
"Jan 26, 02:00 pm",0.618325,0.622959,269.965,0.517994
"Jan 26, 03:00 pm",0.486603,0.623505,269.965,0.407325
"Jan 26, 04:00 pm",0.187201,0.27372,269.965,0.29554
"Jan 26, 05:00 pm",0.0117885,-1,238.527,0.29554
"Jan 26, 06:00 pm",-0.008958,-1,211.704,0.29554
"Jan 26, 07:00 pm",-0.00471069,-1,186.143,0.29554
"Jan 26, 08:00 pm",-0.00405623,-1,166.616,0.29554
"Jan 26, 09:00 pm",-0.00348293,-1,149.271,0.29554
"Jan 26, 10:00 pm",-0.00297321,-1,134.413,0.29554
"Jan 26, 11:00 pm",-0.00260427,-1,121.462,0.29554
"Jan 27, 12:00 am",-0.00227054,-1,110.116,0.29554
"Jan 27, 01:00 am",-0.00199438,-1,100.174,0.29554
"Jan 27, 02:00 am",-0.00176242,-1,91.4123,0.29554
"Jan 27, 03:00 am",-0.00156559,-1,83.6541,0.29554
"Jan 27, 04:00 am",-0.00141947,-1,76.6934,0.29554
"Jan 27, 05:00 am",-0.00127141,-1,70.4351,0.29554
"Jan 27, 06:00 am",-0.00114295,-1,64.8357,0.29554
"Jan 27, 07:00 am",-0.000990205,-1,59.9233,0.29554
"Jan 27, 08:00 am",-0.000877084,-1,55.6412,0.29554
"Jan 27, 09:00 am",-0.000777924,-1,51.8648,0.29554
"Jan 27, 10:00 am",-0.000690272,-1,48.5367,0.29554
"Jan 27, 11:00 am",-0.00061266,-1,45.6053,0.29554
"Jan 27, 12:00 pm",-0.000561706,-1,42.9752,0.29554
"Jan 27, 01:00 pm",-0.000515992,-1,40.5763,0.29554
"Jan 27, 02:00 pm",0.46546,0.220898,269.965,0.467553
"Jan 27, 03:00 pm",0.0162362,-1,241.696,0.29554
"Jan 27, 04:00 pm",-0.00938969,-1,213.016,0.29554
"Jan 27, 05:00 pm",-0.00477916,-1,187.395,0.29554
"Jan 27, 06:00 pm",-0.00409519,-1,167.626,0.29554
"Jan 27, 07:00 pm",-0.00348246,-1,150.23,0.29554
"Jan 27, 08:00 pm",-0.00297376,-1,135.38,0.29554
"Jan 27, 09:00 pm",-0.00257742,-1,122.507,0.29554
"Jan 27, 10:00 pm",-0.00224818,-1,111.285,0.29554
"Jan 27, 11:00 pm",-0.00197568,-1,101.444,0.29554
"Jan 28, 12:00 am",-0.00174649,-1,92.7672,0.29554
"Jan 28, 01:00 am",-0.00155198,-1,85.0819,0.29554
"Jan 28, 02:00 am",-0.00140768,-1,78.1839,0.29554
"Jan 28, 03:00 am",-0.00128283,-1,71.9191,0.29554
"Jan 28, 04:00 am",-0.00115291,-1,66.2679,0.29554
"Jan 28, 05:00 am",-0.00106031,-1,61.1389,0.29554
"Jan 28, 06:00 am",-0.000958703,-1,56.4794,0.29554
"Jan 28, 07:00 am",-0.000869193,-1,52.2789,0.29554
"Jan 28, 08:00 am",0.0282068,-1,126.743,0.29554
"Jan 28, 09:00 am",0.682331,0.464056,269.965,0.682604
"Jan 28, 10:00 am",1.15133,0.624398,269.965,0.962857
"Jan 28, 11:00 am",1.13889,0.62396,269.965,0.953012
"Jan 28, 12:00 pm",1.15677,0.624189,269.965,0.967682
"Jan 28, 01:00 pm",1.15636,0.624205,269.965,0.967318
"Jan 28, 02:00 pm",1.13867,0.623966,269.965,0.952814
"Jan 28, 03:00 pm",0.957742,0.624131,269.965,0.801185
"Jan 28, 04:00 pm",0.48455,0.624008,269.965,0.405331
"Jan 28, 05:00 pm",0.0141242,-1,240.194,0.29554
"Jan 28, 06:00 pm",-0.00915749,-1,212.794,0.29554
"Jan 28, 07:00 pm",-0.00494638,-1,186.366,0.29554
"Jan 28, 08:00 pm",-0.00423721,-1,165.886,0.29554
"Jan 28, 09:00 pm",-0.00359899,-1,147.866,0.29554
"Jan 28, 10:00 pm",-0.00309549,-1,132.429,0.29554
"Jan 28, 11:00 pm",-0.00267727,-1,119.016,0.29554
"Jan 29, 12:00 am",-0.00233098,-1,107.348,0.29554
"Jan 29, 01:00 am",-0.00204526,-1,97.1338,0.29554
"Jan 29, 02:00 am",-0.00180546,-1,88.1415,0.29554
"Jan 29, 03:00 am",-0.00160239,-1,80.1871,0.29554
"Jan 29, 04:00 am",-0.00142891,-1,73.1205,0.29554
"Jan 29, 05:00 am",-0.00127957,-1,66.8183,0.29554
"Jan 29, 06:00 am",-0.00115016,-1,61.1786,0.29554
"Jan 29, 07:00 am",-0.00103735,-1,56.1162,0.29554
"Jan 29, 08:00 am",0.0271254,-1,127.317,0.29554
"Jan 29, 09:00 am",0.67444,0.457993,269.965,0.679066
"Jan 29, 10:00 am",1.15292,0.62439,269.965,0.964201
"Jan 29, 11:00 am",1.14204,0.624012,269.965,0.955584
"Jan 29, 12:00 pm",1.16689,0.624618,269.965,0.975586
"Jan 29, 01:00 pm",1.16627,0.624648,269.965,0.975033
"Jan 29, 02:00 pm",1.15743,0.624227,269.965,0.968181
"Jan 29, 03:00 pm",0.973684,0.623997,269.965,0.814672
"Jan 29, 04:00 pm",0.492579,0.623137,269.965,0.412532
"Jan 29, 05:00 pm",0.0140561,-1,240.145,0.29554
"Jan 29, 06:00 pm",-0.00924713,-1,212.476,0.29554
"Jan 29, 07:00 pm",-0.00496163,-1,185.854,0.29554
"Jan 29, 08:00 pm",-0.00418627,-1,165.48,0.29554
"Jan 29, 09:00 pm",-0.00358906,-1,147.588,0.29554
"Jan 29, 10:00 pm",-0.00305922,-1,132.265,0.29554
"Jan 29, 11:00 pm",-0.00267451,-1,118.935,0.29554
"Jan 30, 12:00 am",-0.00235492,-1,107.202,0.29554
"Jan 30, 01:00 am",-0.00206516,-1,96.8808,0.29554
"Jan 30, 02:00 am",-0.00182227,-1,87.8008,0.29554
"Jan 30, 03:00 am",-0.00161676,-1,79.7714,0.29554
"Jan 30, 04:00 am",-0.00146364,-1,72.5774,0.29554
"Jan 30, 05:00 am",-0.00130964,-1,66.1173,0.29554
"Jan 30, 06:00 am",-0.00117622,-1,60.3428,0.29554
"Jan 30, 07:00 am",-0.00103958,-1,55.2203,0.29554
"Jan 30, 08:00 am",0.0265291,-1,124.857,0.29554
"Jan 30, 09:00 am",0.390231,0.371123,269.965,0.464959
"Jan 30, 10:00 am",1.13227,0.623477,269.965,0.948084
"Jan 30, 11:00 am",1.10718,0.624497,269.965,0.925797
"Jan 30, 12:00 pm",1.12777,0.623714,269.965,0.944012
"Jan 30, 01:00 pm",0.191485,0.282753,269.965,0.29554
"Jan 30, 02:00 pm",1.10834,0.62325,269.965,0.928317
"Jan 30, 03:00 pm",0.931953,0.6243,269.965,0.779425
"Jan 30, 04:00 pm",0.454762,0.623698,269.965,0.380567
"Jan 30, 05:00 pm",0.013549,-1,239.784,0.29554
"Jan 30, 06:00 pm",-0.00925869,-1,212.192,0.29554
"Jan 30, 07:00 pm",-0.00511373,-1,184.973,0.29554
"Jan 30, 08:00 pm",-0.00430121,-1,163.994,0.29554
"Jan 30, 09:00 pm",-0.00365598,-1,145.673,0.29554
"Jan 30, 10:00 pm",-0.00311234,-1,130.057,0.29554
"Jan 30, 11:00 pm",-0.00271826,-1,116.487,0.29554
"Jan 31, 12:00 am",-0.00236533,-1,104.627,0.29554
"Jan 31, 01:00 am",-0.00209887,-1,94.1853,0.29554
"Jan 31, 02:00 am",-0.00185099,-1,84.9477,0.29554
"Jan 31, 03:00 am",-0.00164112,-1,76.7874,0.29554
"Jan 31, 04:00 am",-0.00148476,-1,69.4805,0.29554
"Jan 31, 05:00 am",-0.00132789,-1,62.9231,0.29554
"Jan 31, 06:00 am",-0.0011709,-1,57.1238,0.29554
"Jan 31, 07:00 am",-0.00101445,-1,52.0829,0.29554
"Jan 31, 08:00 am",0.0342708,-1,142.172,0.29554
"Jan 31, 09:00 am",0.843915,0.531983,269.965,0.779569
"Jan 31, 10:00 am",1.25323,0.624429,269.965,1.04807
"Jan 31, 11:00 am",1.21665,0.624691,269.965,1.01712
"Jan 31, 12:00 pm",1.23625,0.625407,269.965,1.03251
"Jan 31, 01:00 pm",1.23467,0.625495,269.965,1.03107
"Jan 31, 02:00 pm",1.22685,0.625892,269.965,1.02399
"Jan 31, 03:00 pm",1.04584,0.623946,269.965,0.87513
"Jan 31, 04:00 pm",0.555876,0.623397,269.965,0.465392
"Jan 31, 05:00 pm",0.0156339,-1,241.268,0.29554
"Jan 31, 06:00 pm",-0.0094194,-1,213.117,0.29554
"Jan 31, 07:00 pm",-0.00500033,-1,186.155,0.29554
"Jan 31, 08:00 pm",-0.00425945,-1,165.525,0.29554
"Jan 31, 09:00 pm",-0.0036167,-1,147.404,0.29554
"Jan 31, 10:00 pm",-0.00310907,-1,131.893,0.29554
"Jan 31, 11:00 pm",-0.00268866,-1,118.418,0.29554
"Feb 1, 12:00 am",-0.00236632,-1,106.626,0.29554
"Feb 1, 01:00 am",-0.00209989,-1,96.1822,0.29554
"Feb 1, 02:00 am",-0.00185157,-1,86.9458,0.29554
"Feb 1, 03:00 am",-0.00164165,-1,78.786,0.29554
"Feb 1, 04:00 am",-0.00146266,-1,71.5428,0.29554
"Feb 1, 05:00 am",-0.00130873,-1,65.0883,0.29554
"Feb 1, 06:00 am",-0.00117553,-1,59.3164,0.29554
"Feb 1, 07:00 am",-0.00103894,-1,54.1966,0.29554
"Feb 1, 08:00 am",0.0337637,-1,142.844,0.29554
"Feb 1, 09:00 am",0.825614,0.529745,269.965,0.764859
"Feb 1, 10:00 am",1.23382,0.625369,269.965,1.03053
"Feb 1, 11:00 am",1.2142,0.624687,269.965,1.01506
"Feb 1, 12:00 pm",1.23343,0.625547,269.965,1.02997
"Feb 1, 01:00 pm",1.23451,0.625524,269.965,1.03089
"Feb 1, 02:00 pm",1.23892,0.625304,269.965,1.03489
"Feb 1, 03:00 pm",1.06187,0.62419,269.965,0.888255
"Feb 1, 04:00 pm",0.573093,0.624365,269.965,0.479186
"Feb 1, 05:00 pm",0.0169774,-1,242.222,0.29554
"Feb 1, 06:00 pm",-0.00948157,-1,214.027,0.29554
"Feb 1, 07:00 pm",-0.00503005,-1,186.803,0.29554
"Feb 1, 08:00 pm",-0.0042796,-1,166.091,0.29554
"Feb 1, 09:00 pm",-0.00363423,-1,147.884,0.29554
"Feb 1, 10:00 pm",-0.0031224,-1,132.306,0.29554
"Feb 1, 11:00 pm",-0.00272687,-1,118.7,0.29554
"Feb 2, 12:00 am",-0.002398,-1,106.742,0.29554
"Feb 2, 01:00 am",-0.00210127,-1,96.2308,0.29554
"Feb 2, 02:00 am",-0.00185272,-1,86.991,0.29554
"Feb 2, 03:00 am",-0.0016427,-1,78.8256,0.29554
"Feb 2, 04:00 am",-0.001486,-1,71.5148,0.29554
"Feb 2, 05:00 am",-0.00132895,-1,64.9538,0.29554
"Feb 2, 06:00 am",-0.00117179,-1,59.1515,0.29554
"Feb 2, 07:00 am",-0.0010152,-1,54.1079,0.29554
"Feb 2, 08:00 am",0.0351889,-1,146.488,0.29554
"Feb 2, 09:00 am",0.848104,0.543146,269.965,0.77505
"Feb 2, 10:00 am",1.236,0.625278,269.965,1.03248
"Feb 2, 11:00 am",1.21759,0.624707,269.965,1.01787
"Feb 2, 12:00 pm",1.23252,0.625608,269.965,1.02912
"Feb 2, 01:00 pm",1.23228,0.625636,269.965,1.02888
"Feb 2, 02:00 pm",1.22702,0.625889,269.965,1.02414
"Feb 2, 03:00 pm",1.05473,0.624109,269.965,0.882377
"Feb 2, 04:00 pm",0.575222,0.62437,269.965,0.480964
"Feb 2, 05:00 pm",0.0186516,-1,243.408,0.29554
"Feb 2, 06:00 pm",-0.00942535,-1,215.57,0.29554
"Feb 2, 07:00 pm",-0.0049545,-1,188.528,0.29554
"Feb 2, 08:00 pm",-0.00421512,-1,168.202,0.29554
"Feb 2, 09:00 pm",-0.00361622,-1,150.189,0.29554
"Feb 2, 10:00 pm",-0.00310663,-1,134.707,0.29554
"Feb 2, 11:00 pm",-0.00271384,-1,121.184,0.29554
"Feb 3, 12:00 am",-0.00238703,-1,109.292,0.29554
"Feb 3, 01:00 am",-0.00209194,-1,98.8377,0.29554
"Feb 3, 02:00 am",-0.00186882,-1,89.5775,0.29554
"Feb 3, 03:00 am",-0.00165638,-1,81.3431,0.29554
"Feb 3, 04:00 am",-0.00145264,-1,74.1021,0.29554
"Feb 3, 05:00 am",-0.00130006,-1,67.697,0.29554
"Feb 3, 06:00 am",-0.00116802,-1,61.9657,0.29554
"Feb 3, 07:00 am",-0.00103234,-1,56.8816,0.29554
"Feb 3, 08:00 am",-0.000343076,-1,53.964,0.29554
"Feb 3, 09:00 am",0.0146412,-1,93.307,0.29554
"Feb 3, 10:00 am",-0.00222064,-1,121.011,0.29554
"Feb 3, 11:00 am",-0.00220162,-1,107.484,0.29554
"Feb 3, 12:00 pm",-0.00180957,-1,98.7013,0.29554
"Feb 3, 01:00 pm",-0.00170515,-1,90.3441,0.29554
"Feb 3, 02:00 pm",-0.0014939,-1,82.9204,0.29554
"Feb 3, 03:00 pm",-0.0013625,-1,76.2633,0.29554
"Feb 3, 04:00 pm",-0.00124287,-1,70.1999,0.29554
"Feb 3, 05:00 pm",-0.000256175,-1,67.0659,0.29554
"Feb 3, 06:00 pm",-0.00119004,-1,63.6502,0.29554
"Feb 3, 07:00 pm",-0.00111076,-1,58.1061,0.29554
"Feb 3, 08:00 pm",-0.0010132,-1,53.2208,0.29554
"Feb 3, 09:00 pm",-0.000922372,-1,48.7479,0.29554
"Feb 3, 10:00 pm",-0.000835687,-1,44.7138,0.29554
"Feb 3, 11:00 pm",-0.000760919,-1,41.0646,0.29554
"Feb 4, 12:00 am",-0.000694087,-1,37.7558,0.29554
"Feb 4, 01:00 am",-0.000634587,-1,34.7509,0.29554
"Feb 4, 02:00 am",-0.000581397,-1,32.0172,0.29554
"Feb 4, 03:00 am",-0.000533706,-1,29.5267,0.29554
"Feb 4, 04:00 am",-0.00049084,-1,27.2545,0.29554
"Feb 4, 05:00 am",-0.000469839,-1,25.1292,0.29554
